species,X1...2,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52
Habenaria jacobii,636,16,5,2,3,10.236,0.853,-12.761,0.448,1,25.950791756312054,9.939000288645426,66.27657039270088,167.78610071138763,33.864749908447266,18.868499755859375,14.99625015258789,24.39033317565918,25.455666542053223,28.446250279744465,24.39033317565918,2256,583,0,106.75131397811775,1431,8,238,1431,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria jaegeri,291,12,5,2,2,8.669,0.511,-9.347,1.774,1,23.24386473496755,14.15568725268046,79.64378372390136,89.78527241094007,31.56475067138672,13.791000366210938,17.77375030517578,22.55787483851115,22.86174996693929,24.40866692860921,22.512541611989338,1936,364,10,75.69979641813985,975,55,266,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Habenaria leptoloba,0,4,1,1,1,22.25,0,113.91,0,1,21.961500843365986,5.707894881566365,30.457780464481246,504.35093482719304,30.910526275634766,12.170175552368164,18.7403507232666,27.33177375793457,17.04307985305786,27.33177375793457,15.297563234965006,1875,326,23,76.48874992824399,923,82,923,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,1,1,1,1
Habenaria leucoceras,26385,28,7,7,7,9.906,2.314,34.022,1.341,0,16.81715613603592,11.687333504358927,66.66724114040971,190.52513870868097,25.056249618530273,7.664249897003174,17.396999835968018,17.876874764760334,15.432874997456869,18.61383326848348,14.218708117802938,1285,269,3,96.97617959577101,720,12,338,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,1,1,1
Habenaria macrostele,978765,108,33,18,20,9.401,15.81,31.463,8.034,0,17.238770961761475,10.774583578109741,67.20452190097691,167.64898936724316,24.405250549316406,11.002249717712402,17.394749641418457,18.343750317891438,16.790124893188477,18.658708095550537,16.596833388010662,1377,230,11,77.09223262379729,606,45,296,138,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria mairei,104153,32,8,8,8,27.971,3.633,99.897,3.694,1,9.739281145855784,10.615395688762268,39.49073458897676,551.7788722564709,22.31800079345703,-3.4739999771118164,25.748499870300293,15.945250034332275,2.5545832316080728,15.945250034332275,2.5545832316080728,818,153,9,67.80151164341967,398,37,397,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,1,1,1,1,1,1
Habenaria maitlandii,6372,12,3,3,3,4.215,5.415,9.97,0.945,1,22.471656401952107,9.795645554860434,72.59663120498453,124.92823796815746,28.690750122070313,15.144499778747559,13.493250846862793,20.896541277567547,23.25291697184245,24.028375307718914,20.896541277567547,2135,375,7,74.98556803433269,1056,50,325,980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria microceras,3234,24,6,4,4,5.5,2.087,9.975,1.333,1,18.95048427581787,9.143156290054321,69.78389326326126,125.94732273113055,24.834875106811523,13.802249908447266,13.009375095367432,17.73116668065389,19.928457895914715,20.65191650390625,17.386124928792317,2061,365,10.5,73.43214577559911,1020,57,320.5,1020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria monorrhiza,10558154,1676,462,277,340,7.213,27.715,-79.939,24.61,1,21.510619620482128,9.51115640004476,82.10670783296473,63.07017885855585,27.61275005340576,15.300374984741211,11.722504615783691,21.70562505722046,21.0929168065389,22.236395676930748,20.405645926793415,2252,321,57,52.253416477288454,838,199,523,410,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,34,1,1,1,1,1,1
Habenaria mossii,14299,28,8,6,6,25.957,1.256,28.532,2.023,0,16.552479217449825,15.021333158016205,53.98590654443626,392.60213811088295,29.44499969482422,1.6992499828338623,27.745749711990356,20.17383352915446,11.2643750111262,20.51937500635783,11.2643750111262,718.5,133,3,79.44120192759456,360,15,346,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,1,1,1,1
Habenaria nigrescens,2427,20,6,5,5,5.639,1.045,10.074,0.474,1,22.81316653887431,9.440489451090496,73.55055797567364,120.85519629823872,28.617375373840332,15.846750259399414,13.111249446868896,21.25937493642171,23.48224989573161,24.07579167683919,21.25937493642171,2126.5,373,11.5,73.94551020082926,1049,60.5,311,1049,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Habenaria obovata,2603,16,4,3,3,5.201,2.002,9.811,1.312,1,18.95048427581787,8.163468837738037,69.96740211168081,115.80779247651948,24.694124221801758,14.229000091552734,11.657248973846436,17.73116668065389,19.928457895914715,20.40987467765808,17.386124928792317,2411,390.5,24,64.3214831416694,1073,115,316,1049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,1,1,1,1
Habenaria parviflora,9919915,872,253,157,183,24.078,13.998,-48.546,16.627,0,17.97135404745738,11.089958190917969,57.540008873921,283.7835226812468,27.1875,8.905499458312988,18.562499046325684,20.567874908447266,14.80400005976359,20.9846666653951,14.66699997584025,1531,202,68,40.438301145701054,552,233,522,247,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,28,1,1,1,1,1,1
Arethusa bulbosa,3702253,1820,521,300,377,46.838,8.144,-79.439,36.812,1,4.055791740616162,10.334916720787684,25.707650934216872,1061.0472436678017,22.277999877929687,-17.382667541503906,38.9689998626709,15.526166598002115,-6.612666686375936,16.760289510091145,-9.415338079134623,861,106,41,23.520346182766655,300,149,290,165,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,21,1,1,1,1,1,1
Habenaria plectromaniaca,63373,88,26,13,17,5.309,2.716,38.963,1.362,0,24.77288556098938,8.306134621302288,66.56967584746967,154.47774033531965,30.792499542236328,18.233749389648438,12.55875015258789,24.4944585164388,24.93473847707113,26.558833122253418,22.850749969482422,1128,234,25,63.55724625203897,509,113,209.5,184.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria pleiophylla,90165,40,13,9,9,25.295,8.029,-47.402,4.886,0,18.91159959634145,9.233147859573364,53.55239026301848,252.68460292435728,27.462060928344727,10.695500373840332,16.56785774230957,22.96092955271403,16.231750170389812,22.96092955271403,15.402291774749756,1569,230,92,36.708966749279526,651,298,592,310,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,1,1,1,1,1
Habenaria retroflexa,208357,20,5,5,5,6.006,9.475,149.296,28.112,0,25.619100014368694,7.449976762135823,84.78263425538732,27.760691638473716,29.990440368652344,21.101503372192383,8.787149429321289,25.760025024414063,25.407774607340496,25.850751876831055,25.279281616210938,3032,334,191,16.67562899260479,969,589,886,668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1
Habenaria richardsiae,1955,16,5,4,4,8.807,0.989,34.961,0.64,0,16.81715613603592,12.296020666758219,68.92806311555985,183.51732323705681,25.056249618530273,7.664249897003174,17.64099884033203,17.876874764760334,15.101666768391928,18.61383326848348,14.218708117802938,1187,255,2,102.7611676700668,681,8,481,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1,1,1,1
Habenaria siamensis,133237,12,3,3,3,16.774,3.63,100.614,5.266,1,25.911780913670857,9.511333147684732,57.519819012910595,237.83911723651636,33.0099983215332,16.31024932861328,16.535749435424805,26.018166542053223,22.407958030700684,28.26983388264974,22.407958030700684,1261,240,3,79.54413585436961,620,22,342,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1,1,1,1,1,1
Habenaria socotrana,7255,36,9,5,5,12.273,1.462,52.99,4.922,1,23.905587275822956,7.148621400197347,57.779408054207906,168.43512069134775,29.952926635742188,17.58066177368164,12.372264862060547,22.533130327860516,26.273749033610027,26.273749033610027,21.901060104370117,144,29,5,55.6636328451256,58,20,22,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria stylites,1042108,76,21,15,17,7.126,14.595,37.193,8.22,0,23.10295848051707,9.859916687011719,67.35531004625486,155.27271897627847,30.792499542236328,15.157750129699707,14.431500434875488,23.178625106811523,22.029541810353596,24.87379201253255,21.721500078837078,913,203,13,66.62232073770438,509,50,218,70,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria supplicans,148620,20,5,5,5,11.264,4.41,25.398,6.56,0,20.788531104723614,14.925666689872742,66.68598929969473,172.50224907013492,29.3747501373291,8.125749588012695,22.532750129699707,21.751583258310955,17.52749999364217,22.117666244506836,17.358208338419598,1283,249,0,96.52723058363982,685,3,317,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,1,1,1,1,1
Habenaria thomana,6280,36,12,4,6,2.454,4.631,8.088,3.129,1,21.868526220321655,6.80859382947286,72.64064716315048,85.39349846897797,26.844033241271973,16.519800186157227,9.352109909057617,21.117585341135662,21.65538422266642,22.89078950881958,20.495384216308594,2890,527,17,63.220776383800825,1221,135,654,674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Habenaria tianae,0,4,1,1,1,22.977,0,44.75,0,0,22.7385729153951,15.329854011535645,67.7674925485137,267.89728849595673,33.58300018310547,10.961750030517578,22.62125015258789,25.370458602905273,19.749416669209797,25.370458602905273,18.998500029246014,744,187,5,106.49448413227307,481,19,481,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,1,1,1,1
Habenaria tridactylites,21898,296,97,11,34,28.092,0.923,-17.282,2.619,1,17.826938152313232,6.740601221720378,48.57931077987512,271.7382322007819,24.818605422973633,10.744186401367188,14.074419021606445,16.050678571065266,20.702131907145183,21.451162974039715,14.820252418518066,304,61,0,80.60483290555854,157,3,14,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,1,1,1,1,1,1
Habenaria virens,270522,92,25,17,19,17.13,5.324,-96.244,13.198,1,21.780229051907856,11.320625066757202,75.5482864604498,138.20934284515133,29.687000274658203,13.440999984741211,15.175750732421875,22.886583646138508,20.91029183069865,23.39412498474121,19.52412478129069,1151,242,8,97.87644849794647,634,34,363,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,1,1,1,1,1,1
Helonoma bifida,35622,28,7,4,4,4.727,2.276,-63.113,4.714,1,22.70199982325236,9.718770662943522,84.01780075661092,45.3435884978199,28.487749099731445,16.719749450683594,11.576499938964844,22.335916837056477,22.68370787302653,22.959749539693195,22.274333318074543,2201,318,63,51.191553770917444,917,217,564,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1
Hemipilia flabellata,267385,120,31,29,29,27.237,4.899,100.731,4.138,1,11.096192689981155,10.16885416652076,40.16828853375216,532.1160282338546,23.564249992370605,-1.831499993801117,25.490500390529633,17.074000040690105,4.584520762165388,17.194416681925457,4.1768749852975215,813,146,10,79.63518992218124,399.5,39,399,45,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Hemipilia forrestii,0,4,1,1,1,24.587,0,98.689,0,1,16.026687522729237,9.54324996471405,42.565316607211564,451.175515193271,26.643999099731445,4.223750114440918,22.420248985290527,20.737374941507976,9.83341654141744,20.737374941507976,9.83341654141744,1329,270,14,83.65215351120163,732,56,732,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,1,1,1,1
Hemipilia henryi,8055,12,3,3,3,29.615,3.717,105.744,7.083,1,14.43764595935742,9.739812562863031,30.30736162595416,657.8646770148162,27.907249450683594,-2.64424991607666,26.99600052833557,22.748999913533527,3.6626666287581124,22.748999913533527,3.6626666287581124,1029,185,13,84.09719211591334,515,48,515,48,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Hemipilia limprichtii,0,8,2,2,2,25.915,1.377,104.208,3.832,1,15.339385486518344,7.967687454074621,33.74074905308288,570.64536539512,26.44562530517578,2.3983749598264694,24.047250345349312,21.0172708829244,7.785749939580759,21.756208419799805,7.785749939580759,960.5,187,13.5,78.16304254960473,498.5,46.5,485,46.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,1,1,1,1,1
Herminium ophioglossoides,89138,48,12,11,11,28.904,5.603,99.87,1.981,1,3.8548749933640165,11.032927012691896,39.17635819464559,623.4488442504635,18.0002498626709,-10.212124824523926,27.865500450134277,11.079020778338116,-2.979000002145767,11.079020778338116,-4.014166628321012,687,138,5,87.7098566916589,361.5,20,361.5,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.5,1,1,1,1,1,1
Hetaeria heterosepala,3447518,60,18,14,15,2.025,17.473,21.519,44.236,0,23.500489433606468,9.556781212488811,74.46745743799283,97.92084803777655,29.40049934387207,17.137487411499023,11.661125183105469,23.82304128011068,22.980166594187416,24.411354223887123,22.613374710083008,1663,326,26.5,61.30667580327,788.5,129,523.5,191.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,1,1,1,1,1
Hexalectris revoluta,30234,12,3,3,3,27.153,3.573,-102.374,2.21,1,19.081666698058445,15.586770912011465,55.682986803285345,503.9253826786009,33.69150161743164,1.9857499599456787,30.56050157546997,24.55216693878174,13.11174992720286,24.55216693878174,10.455375015735626,345,57,7,66.55315568139123,162,29,152,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,1,1,1,1,1,1
Hexalectris warnockii,745125,172,50,6,13,32.279,2.572,-98.422,12.464,1,18.7787293245395,11.41112525264422,33.67703031054189,813.8428983538862,35.352500915527344,1.468500018119812,33.88400089740753,22.897541681925457,9.634083449840546,28.648917198181152,8.521083295345306,902,126,48,30.600737231969,304,163,197,164,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,63,1,1,1,1,1,1
Himantoglossum adriaticum,326434,384,112,42,67,43.715,6.64,12.899,7.575,1,10.225906220885614,8.245375206073126,31.811698735599848,660.139910314785,23.326250076293945,-3.569249987602234,26.189125049859285,10.550750017166138,17.456000169118244,19.216125011444092,2.1193750152985253,794,92,44.5,26.78681670093073,253,151.5,172.5,175,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,34,1,1,1,1,1,1
Himantoglossum metlesicsianum,353,32,13,3,6,28.28,0.105,-16.699,0.291,1,14.332493523756662,7.504783034324646,42.78966489029247,360.46247038883314,23.52984619140625,5.9910712242126465,17.538774967193604,10.53329094250997,18.687584559122723,19.280526955922443,10.53329094250997,388,70,1,79.15921815039495,198,5,16,198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,1,1,1,1,1,1
Holcoglossum quasipinifolium,2510,20,5,5,5,24.185,0.922,121.108,0.443,1,12.331333488225937,7.737812399864197,41.70076488974118,426.34475109803105,21.261999130249023,3.091249942779541,18.954999208450317,16.790374596913654,8.547625104586283,16.791333039601643,7.242166717847188,2801,458,69,55.683902829530815,1294,226,1294,295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Holothrix filicornis,10890,48,13,12,12,28.972,1.843,17.191,1.278,0,19.0216459830602,13.738729238510132,61.47220036877086,331.78779795234493,30.063499450683594,6.969749927520752,22.65575075149536,19.8504581451416,20.851624965667725,22.99579159418742,14.218374967575073,67,11,2,36.03846698442209,27,9,22,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,1,1,1,1,1
Holothrix socotrana,0,4,1,1,1,12.579,0,54.067,0,1,23.905587275822956,7.148621400197347,57.779408054207906,168.43512069134775,29.952926635742188,17.58066177368164,12.372264862060547,22.07124678293864,26.273749033610027,26.273749033610027,21.901060104370117,157,30,5,53.77546803047415,61,22,22,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,1,1,1,1,1
Huntleya burtii,257447,132,37,22,26,9.94,2.684,-82.793,6.988,1,24.30595827102661,8.272635142008463,79.85426376915669,67.53665399983893,29.300103187561035,19.5153751373291,10.604750633239746,23.848624865214028,24.550375302632652,25.299041589101158,23.52639563878377,2791,384,50.5,53.081645654214334,1098,192,430,831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Huntleya vargasii,1739,12,3,2,3,11.351,2.745,-73.467,4.742,0,23.86749990781148,11.567937215169271,87.27300674482534,49.10906406112205,29.804750442504883,16.942249298095703,13.140249252319336,24.606249809265137,23.054458300272625,24.70879141489665,22.396666526794434,2258,289,81,42.609034549231154,832,268,760,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,1
Isotria medeoloides,240799,48,12,12,12,40.624,8.231,-74.887,10.692,1,10.632776015748579,10.862593466416001,30.03175343390248,892.8936653773299,27.78487491607666,-7.571249961853027,35.15625,9.964865326881409,0.9507083495457967,21.09656222661336,-0.4133958816528321,1167,110,79.5,9.872470492710116,312.5,261,290,263.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,54,1,1,1,1,1,1
Jumellea anjouanensis,2331,20,7,4,4,11.725,0.632,43.481,0.797,0,23.17839988072713,8.990408897399902,74.46927826204143,120.02772310329742,29.094478607177734,16.877300262451172,12.158180236816406,24.310020446777344,22.012576738993328,24.325971603393555,21.59263801574707,2350,362,54,47.6926625599236,913,252,854,328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,1,1,1,1
Jumellea stenophylla,617211,236,164,19,33,18.916,2.723,48.894,7.702,0,19.500229318936665,12.115458567937216,63.53140562799318,265.3287672570086,28.436750411987305,9.29325008392334,19.061500549316406,22.27583376566569,17.325375080108643,22.27583376566569,16.051666736602783,1599,315,40,79.97158753844577,875,130,875,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,1
Acianthera malachantha,0,8,2,2,2,20.387,0.172,-43.553,0.244,0,19.038973947366078,11.77692703406016,63.484411951843455,207.57871487687734,28.097000122070313,9.540625095367432,18.55637502670288,20.704333225886025,16.209479252497356,21.281875133514404,16.209479252497356,1454.5,298.5,13,83.24561824916704,779,48,616.5,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,1,1,1,1
Lankesterella gnomus,12,12,3,2,2,20.712,0.075,-42.29,0.36,0,17.948760390281677,12.815104087193808,61.972337083080454,234.12942243234488,28.115999221801758,7.437250137329102,20.678749084472656,19.852624893188477,14.80400005976359,20.611499786376953,14.80400005976359,1363,244,19,72.48219201485796,688,74,528,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1,1,1,1
Leochilus leochilinus,0,8,2,2,2,9.505,1.359,-83.21,1.728,1,19.551447908083595,8.940791686375935,82.00225576173696,62.67838863406105,25.04599952697754,14.142749786376953,10.903249740600586,19.462999979654946,19.889541467030845,20.329270680745445,18.78962500890096,3378.5,446.5,86,41.59884448413716,1197.5,357,556,809.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,1,1,1
Lepanthes binaria,0,8,2,2,2,0.61,0.162,-77.775,0.171,1,10.631531223654747,10.722395847241085,87.63623547129679,40.756633074402544,16.50149965286255,4.263875126838684,12.237624526023865,10.927895704905193,10.048687557379406,10.957416772842407,10.037250061829884,1095,130,48,29.036965538015796,340,166.5,334,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,1,1,1,1
Barbosella geminata,6434,56,18,8,10,9.64,1.007,-83.664,1.113,1,16.31435426076253,9.583312590916952,84.59619978039821,60.99238613704032,22.19849967956543,10.390000343322754,11.511000633239746,16.386000156402588,15.96595843633016,16.97224982579549,15.511541843414307,2824,415,48,58.955054680040554,1134,173,688,418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,1,1,1,1
Lepanthes lindleyana,749065,148,40,19,26,9.301,4.097,-81.824,13.964,1,17.41307294368744,9.601708253224691,83.88228499247779,60.99238613704032,23.13425064086914,11.623250007629395,11.511000633239746,17.437166849772137,17.082791646321613,18.123500029246014,16.583166758219402,2674,400,48,58.78792687906442,1129,173,481,503,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,1,1,1,1,1
Lepanthes mucronata,720466,368,107,59,75,0.771,9.002,-77.962,3.989,0,13.026494840780895,10.568666934967041,87.81034909300058,39.91297494364035,18.935625076293945,7.02037501335144,12.351500511169434,13.096333344777424,12.962687373161316,13.392437497774761,12.639395833015442,1258,141,62.5,28.874077665395042,394,213.5,334,333.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1
Barkeria naevosa,45428,32,9,7,8,17.464,1.695,-99.932,4.793,1,24.37627061208089,11.653791745503744,79.21821354740862,108.94325817765701,32.41374969482422,16.329999923706055,15.255500793457031,24.75308322906494,24.056833267211914,25.71145788828532,22.962791442871094,1061,292,3,115.88428523637718,686,14,356,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36,1,1,1,1,1,1
Lepanthes prolifera,195,12,3,3,3,3.223,3.307,-75.06,3.296,1,10.08908325433731,7.760958234469096,82.23967787157379,39.66121898865923,14.507499694824219,4.772500038146973,9.436999797821045,9.749249855677286,10.159708261489868,10.517916599909464,9.549833218256632,1528,214,49,40.005826098652946,581,197,385,551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,1,1,1,1
Bartholina etheliae,211476,164,41,32,37,33.544,1.683,20.82,5.25,0,16.117406234145164,12.160687526067099,53.215070243057134,369.8222235508332,26.608749389648438,4.947499752044678,22.461750507354736,13.906833092371622,18.59916655222575,20.48533312479655,12.12337843577067,434,47,20,28.64911223026714,131,72,76,115,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,1,1,1,1,1,1
Lepanthes sinuosa,0,4,1,1,1,5.149,0,-76.014,0,1,12.468135555585226,7.438562949498494,91.70390520671367,19.791742446901413,16.502750396728516,8.391249656677246,8.11150074005127,12.250375111897787,12.386708736419678,12.67116673787435,12.208041826883951,2249,289,124,28.969559261566452,702,419,665,677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,1,1,1
