Liparis ambohimangana	0.49			8.96							46.04	48.13						0.03								0.05	6.65			24.51						34.2					8.16		10.7		14.69						13.44					41.07				3.87					26.05	48.51	35.59																20.46																	48.39
Aeranthes antennophora																22.96						49.7			36.2				1.5			35.01	23.47	48.61								37.96									24.66		17.84					40.27	2.05		29.85									34.63	4.63			27.17	2.61	39.45					44.01		33.04					8.05				43.73	1.1							
Caladenia hastata	4.54	10.41	8.11	21.6	5.24	5.01		18.77		10.52	0.7		0.81	6.44		2.06	28.49	11.48	14.56	24.61	33.17	9.21	14.43		10.67	2.45	19.79	3.63		16.86		32.5	7.08	20.6	14.35	0.89		3.08		18.71	13.07	6.39	25.7	11.41	4.09	13.66	4.86	7.13	14.56	22.97		11.9	5.61	14.53	7.87	8.7	16.46	8.21	1.03			18.56	0.6	0.07	39.32	1.03	5.07	24.75	16.03		4.79	6.89	17.95	4.33			8.7	18.5	3.73	31.36	13.77		9.63	22.81	3.35	10.05	40.49	14.17		12.11	27.65	5.3	12.25	16.5			3.69	39.88	11.98	16.82
Caladenia incensa																28.61																																																																																				
Aeranthes ecalcarata																																																																		25.35																																		
Caladenia mesocera																																																																																																				
Aeranthes leandriana		5.06	3.08	3.5	4.96		36.77	5.82	6.9	1.36	18.53	0.68	19.65		5.34	9.94		17.78		7.85	16.96	4.49	45.48	4.41	21.3	18.99	12.09	1.1	30.33		1.73		32.5		6.52	17.97		7.47		4.03	46.22	9.26	22.14	15.2					15.27	12.07		15.88	4.03				30.54	34.35	28.21	3.51	7.29	1.43	26.55		8.92	15.29	22.07	28.38	6.49	3.66				14.83		10.92	3.72	25.46	2.07	14.62	36.2	0.8			15.25		33.34	4.6		21.51	25.51	2.54	17.08	1.62	8.07	4.4	44.78	5.92		49.78
Caladenia radialis														46.28																																																														20.37																								
Caladenia radiata																																																																																																				
Aeranthes multinodis	28.54		1.33		28.42	24.99		5.64	41.87	24.38	9.56	28.96		5.13	0.87	23.85	18.31	23.83	26.75	34.83	21.57	9.68	34.55	26.4	17.43		1.28	42.26	5.63	13.48	0.38	13.57	15.36	11.31	8.02			8.05		16.16	22.57	45.38	8.06	5.12	49.03	11.52	34.42	8.41		1.57	6.45	5.76	30.04	20.8	12.17		22.42		14.88	37.18		44.7	16.12			38.46	16.67		22.64	10.33		7.92	8.35	3.03	31.09	21.65	31.94	44.56		11.08	3.12		15.65	11.15	31.24	2.85	21.78		7.52	16.94	34.92		11.88	0.76		9.79	9.49	26.73	10.29	30.43
Caladenia splendens																																																																																																				
Aeranthes polyanthemus						37.82	3.51	30.37					38.73		0.7		18.68									6.75						49.64		29.8		27.64	30.35					10.95				38.69			1.48		9.43									22.81																	9.55	34.94	17.7					42.27	49.52	34.86				20.87			27.61		7.58		10.48	33.72		11.38
Calanthe caulescens																																																																																																				
Aeranthes schlechteri																																			47.64																																														10.72																			
Calanthe ecallosa	20.15								16.79										2.37			7.43			15.89	2.36			31.79	20.76				37.16										32.19									19.46	27.75			18.1	21.04					7.17			8.53										9.4										45.67	6.8			9.26				47.64		22.1				
Calanthe fargesii															30.59																																																															33.29	35.21																					
Aeranthes setipes						28.46			39.82									18.8									19.73	3.38			0.72														4.73		21.87	6.63				7.85							3.13																									40.33			18.63						6.17			4.15				
Aeranthes strangulata		7.15																				10.59					35.02																																																					21.59				5.56																
Calanthe madagascariensis																																									43.52					24.22									41.98																																													
Aeranthes tropophila	8.73		15.67	39.66	9.83				24.27	49.52		49.55						16.95																		16.35		14.15		29.87						39.25	25.69										16.66	21.1			11.31						3.64	1.28	21.85				20.78								46.67					22.32	25.03	27.22	23.16	1.61	27.86				30.15	24.72		7.39	40.08	
Calanthe versteegii																																																																																																				
Calopogon multiflorus																																																																																																				
Calopogon tuberosus												6.93																																													44.42																																											
Campylocentrum tyrridion																																																																																				27.23																
Catasetum barbatum																																																																																																				
Catasetum tuberculatum																																																							14.54																																													
Ceratostylis anceps																																																																																																				
Ceratostylis micrantha			42.28														33.31																																	21.59													38.17																	10.91																				
Chamorchis alpina																																																																																																				
Changnienia amoena		35.67						6.44	4.79			36.86			2.63		48.11				20.8	30.18			43.37	18.37	10.15					31.73	23.97		33.7			26.94		14.35					28.41					30.42	17.57	37.7		8.25	44.28	34.88															17.12	11.01			41.97					41.94										0.67										
Cheirostylis bidentata																																																																																																				
Cheirostylis notialis											13.4													7.96		23.8																																							17.05	11.88																																		
Agrostophyllum cyathiforme																																																																																																				
Claderia viridiflora																																														27.68																																																						
Cleistes ionoglossa																	39.88																																																																																			
Cochleanthes trinitatis								20.15			46.1				2.85			35.7		0.84				25.93			45.07			23.89					14.58	43.28	13.21						10.13									0.38	4.77	35.32		37.47					41.33																			15.88	29.74		1.22	31.78				30.57			26.85					45.11				
Coelogyne foerstermannii																																																																																																				
Agrostophyllum laterale			9.06																																																					14.68													46.72																															37.14
Coelogyne rigida																																																															49.11						46.64																															
Conchidium pusillum																															43.52																															46.37											45.9																											
Corallorhiza bentleyi																		31.06																			49.18																14.58																																															
Corybas dienemus	24.97	8.07	16.87		23.27	24.75	16.24		11.27	12.94		22.34	41.95	5.54	19.0	17.65	8.2		42.7	9.56		7.69		45.75	12.84	0.16	13.02		6.62	7.64			13.92	49.64	6.82		42.35	28.47		9.77	0.84	7.63			34.22	28.43	5.06			4.08	25.54	46.82	31.42	3.93	15.16	48.32	15.25	18.35	17.24	22.23	39.93	17.29	4.42	1.29	4.82	8.56	2.18	8.61	21.41	0.13	9.75	16.17	41.31	45.24	7.54		8.64			21.8	5.82		0.0		5.73		6.93	34.4	9.95	9.86		31.95			32.07	31.6	31.5	2.32	1.24	6.6
Corybas gastrosiphon																															33.03																																																							6.23														
